"customer_id","region","age","income_k","tenure_months","contract_type","payment_method","auto_pay","promo_eligible","primary_channel","brand_loyalty","deal_seeking","eco_consciousness","innovation_orientation","avg_usage_minutes","num_support_tickets","satisfaction_score","monthly_fee","email_click_rate","promo_response_rate","online_visits","num_transactions_12m","avg_order_value","total_spend_12m","recency_days","loyalty_tier","churn_probability_true","churned","margin_per_month","retention_rate","discount_rate_monthly","acq_cost","clv_gross","clv_net","segment"
"C01838","Midwest",40,25,23,"Monthly","Credit Card",1,0,"Direct",5,2.42,3.13,2.95,361,0,8.4,48.9,0.232,0.114,10,5,86.57,421.34,59,"Silver",0.5127,0,26.73,0.564,0.01,14.85,33.8,18.95,3
"C01839","West",21,58.4,8,"Monthly","Credit Card",0,0,"Social",5.75,4.58,4.8,3.94,226,1,7.4,44.51,0.084,0.262,5,4,81.95,358.18,6,"Bronze",0.7738,1,23.78,0.55,0.01,27.26,28.43,1.17,2
"C01840","Northeast",29,82.5,18,"Monthly","Credit Card",0,0,"Social",3.29,5.18,4.13,4.41,249,2,6.7,53.83,0.163,0.218,6,2,76.65,146.21,45,"Bronze",0.826,1,30.51,0.55,0.01,26.93,36.48,9.55,2
"C01841","Midwest",37,80.9,24,"Monthly","PayPal",1,0,"SMS",5.59,5.08,3.07,4.66,292,3,6.6,60.17,0.174,0.157,6,4,99.58,344.85,46,"Silver",0.9136,1,33.01,0.55,0.01,20.43,39.47,19.04,1
"C01842","Midwest",37,82.2,5,"Quarterly","Credit Card",1,0,"Email",4.07,3.91,3.84,4.09,289,1,7.5,44.05,0.062,0.216,8,7,90.26,667.71,168,"Silver",0.6824,0,24.62,0.55,0.01,12.56,29.44,16.88,4
"C01843","Midwest",60,38.5,9,"Monthly","Bank Transfer",1,0,"Email",5.91,3.31,4.59,3.11,191,2,6.8,41.89,0.535,0.285,6,3,81.05,221.19,105,"Bronze",0.8886,1,22.4,0.55,0.01,8.53,26.78,18.25,2
"C01844","South",23,100.5,9,"Annual","Credit Card",0,1,"Email",5.07,5.02,4.51,4.34,296,4,6,39.65,0.126,0.423,6,3,87.75,259.42,41,"Bronze",0.8699,1,24.45,0.55,0.01,9.2,29.23,20.03,1
"C01845","West",44,84.7,14,"Quarterly","Debit Card",1,0,"Social",4.47,4.9,4.44,2.58,155,3,5.9,41.05,0.102,0.226,2,4,95.96,345.13,105,"Bronze",0.8653,1,22.49,0.55,0.01,38.21,26.89,-11.32,1
"C01846","Midwest",54,98.5,19,"Monthly","Credit Card",1,0,"Email",4.05,4.44,4,4.14,177,0,7.6,48.66,0.295,0.465,2,3,114.33,331.83,86,"Silver",0.3844,0,25.51,0.673,0.01,15.98,50.94,34.96,2
"C01847","Northeast",63,25,40,"Quarterly","Debit Card",1,1,"Email",5.61,6.12,5.03,3.91,249,2,6.9,41.11,0.184,0.309,8,6,97.48,652.41,12,"Gold",0.6816,1,24.73,0.55,0.01,8.92,29.57,20.65,4
"C01848","Northeast",34,86.7,12,"Monthly","PayPal",0,1,"Search",6.09,4.17,5.26,4.25,271,0,8.2,51.96,0.138,0.308,4,4,99.22,410.35,139,"Silver",0.5967,0,29.76,0.55,0.01,50.74,35.58,-15.16,4
"C01849","West",43,44.7,39,"Quarterly","PayPal",1,0,"Direct",4.11,3.92,4.71,3.78,320,1,7.6,37.76,0.233,0.204,8,1,75.9,67.89,61,"Silver",0.4215,1,18.95,0.642,0.01,7.73,33.06,25.33,3
"C01850","South",44,66.9,20,"Annual","PayPal",0,0,"Direct",3.45,3.76,3.25,2.74,256,1,7.3,33.45,0.229,0.319,3,4,90.09,384.74,58,"Silver",0.3658,0,10.52,0.689,0.01,15.18,22.58,7.4,2
"C01851","Midwest",40,93,8,"Monthly","PayPal",1,1,"Search",5.46,2.48,2.74,4,290,2,7.1,48.82,0.296,0.117,5,5,120.48,665.26,57,"Silver",0.832,1,27.93,0.55,0.01,41.35,33.39,-7.96,4
"C01852","West",37,80.6,15,"Quarterly","Credit Card",1,0,"Email",3.11,4.93,3.3,5.42,313,2,6.9,49.54,0.015,0.341,9,1,84.29,75.85,18,"Bronze",0.6203,0,26.38,0.55,0.01,18.59,31.54,12.95,3
"C01853","West",43,54.2,6,"Monthly","Credit Card",1,1,"Search",3.26,4.08,6.05,5.79,216,4,5.4,36.89,0.139,0.66,5,1,76.44,82.04,0,"Bronze",0.9586,1,20.37,0.55,0.01,42.12,24.36,-17.76,1
"C01854","West",18,78.2,13,"Monthly","Debit Card",1,0,"Email",3.53,4.76,4.21,7,173,1,6.9,56.85,0.065,0.286,5,5,106.66,541.16,17,"Silver",0.7478,1,33.63,0.55,0.01,9.73,40.21,30.48,4
"C01855","West",46,35.1,13,"Annual","Credit Card",1,1,"Search",4.24,6.23,6.24,6.26,225,3,6.1,42.72,0.167,0.387,8,7,102.06,736.77,98,"Silver",0.8348,1,21.59,0.55,0.01,55.46,25.81,-29.65,4
"C01856","Midwest",39,110.2,18,"Monthly","Credit Card",0,1,"Search",3.23,3.77,3.77,3.08,96,0,7.2,44.77,0.011,0.06,1,1,85.13,96.34,47,"Bronze",0.6331,0,22.37,0.55,0.01,37.44,26.75,-10.69,2
"C01857","South",36,72.3,23,"Monthly","Debit Card",1,1,"Search",2.57,1.63,3.62,3.95,267,1,7.2,45.7,0.179,0.528,10,2,95.04,163.65,9,"Bronze",0.5596,1,22.34,0.55,0.01,46.95,26.71,-20.24,3
"C01858","Midwest",61,109.3,16,"Monthly","Credit Card",0,0,"Direct",3.45,4.73,3.82,4.37,160,4,5.2,41.38,0.191,0.095,2,2,68.09,141.85,18,"Bronze",0.9798,1,27.17,0.55,0.01,7.26,32.49,25.23,1
"C01859","West",31,63.3,8,"Quarterly","Credit Card",0,0,"Search",5.41,4.38,3.8,4.31,203,4,5.6,49.58,0.158,0.084,5,5,81.27,355.33,88,"Bronze",0.9689,1,29.65,0.55,0.01,35.37,35.45,0.08,1
"C01860","South",34,63.3,34,"Monthly","PayPal",1,0,"Search",3.3,3.39,3.05,4.48,268,1,7.3,43.6,0.126,0.219,6,4,125.57,545.92,28,"Silver",0.6481,1,25.32,0.55,0.01,50.22,30.27,-19.95,4
"C01861","South",60,56.6,42,"Annual","Credit Card",1,1,"Email",4.33,4.64,2.64,7,453,0,8.7,36.04,0.165,0.622,11,6,105.23,706.41,54,"Gold",0.0676,0,15.97,0.943,0.01,27.34,224.77,197.43,4
"C01862","South",29,102.5,15,"Monthly","Credit Card",1,1,"Direct",6.84,5.06,4.45,3.21,316,2,7.4,45.99,0.113,0.236,5,2,68.56,120.11,4,"Bronze",0.6243,0,22.45,0.55,0.01,14.72,26.84,12.12,2
"C01863","Northeast",32,58.1,20,"Monthly","Credit Card",1,0,"Email",4.65,3.16,5.06,3.62,240,2,6.8,55.64,0.1,0.006,5,3,64.03,164.77,24,"Bronze",0.8378,1,32.01,0.55,0.01,22.84,38.27,15.43,2
"C01864","South",36,96,14,"Quarterly","PayPal",1,1,"Direct",5.08,3.87,6.59,6.21,399,0,8.6,45.32,0.049,0.153,10,0,59.47,0,0,"Bronze",0.2954,0,25.73,0.749,0.01,5,73.84,68.84,3
"C01865","West",47,67.3,18,"Monthly","Bank Transfer",0,0,"SMS",3.66,5.82,3.42,3.72,53,4,4.8,47.95,0.166,0.385,3,2,126.12,284.52,94,"Bronze",0.9746,1,25.83,0.55,0.01,25.96,30.88,4.92,1
"C01866","West",40,25,18,"Quarterly","Debit Card",0,0,"Email",7,3.41,3.51,4.83,440,2,7.9,42.23,0.304,0.146,8,2,47.08,106.13,9,"Bronze",0.6418,0,20.52,0.55,0.01,21.89,24.53,2.64,3
"C01867","Northeast",24,62,7,"Monthly","Credit Card",1,1,"Direct",4.1,4.27,3.05,5.54,303,1,7.5,48.87,0.093,0.142,4,7,25,198.08,9,"Bronze",0.7071,1,28.99,0.55,0.01,14.63,34.66,20.03,2
"C01868","Northeast",32,45,13,"Monthly","Bank Transfer",0,0,"Email",4.45,1.31,5.14,4.94,247,0,7.9,49.3,0.175,0.195,4,3,40.16,120.48,125,"Bronze",0.5213,0,30.7,0.557,0.01,27.88,37.75,9.87,2
"C01869","Northeast",31,78.9,29,"Monthly","Debit Card",1,0,"Direct",6.15,2.57,4.8,4.61,191,1,7.3,49.95,0.147,0,5,2,87.31,199.6,0,"Silver",0.4715,1,28.35,0.599,0.01,5,41.32,36.32,2
"C01870","South",37,44.7,27,"Annual","PayPal",1,0,"Email",4.5,4.37,2.94,5.43,276,0,8,39.7,0.026,0.1,4,4,60.88,272.18,12,"Silver",0.158,0,20.32,0.866,0.01,16.92,122.2,105.28,2
"C01871","West",43,103.9,13,"Quarterly","PayPal",1,1,"Direct",4.75,5.55,2.91,3.42,310,1,7.6,44.32,0.305,0.335,5,8,91.23,641.75,22,"Silver",0.6089,1,27.42,0.55,0.01,20.89,32.78,11.89,4
"C01872","Northeast",43,75.4,19,"Quarterly","Credit Card",1,1,"Search",4.39,2.7,4.95,3.85,328,3,6.6,38.35,0.119,0,6,2,92.36,202.05,85,"Bronze",0.8049,1,21.43,0.55,0.01,35.33,25.62,-9.71,1
"C01873","South",18,73,14,"Monthly","Credit Card",0,1,"Search",4.4,4.28,4.32,4.99,300,1,7.6,45.04,0.165,0.137,4,4,68.23,290.31,67,"Bronze",0.718,1,28.03,0.55,0.01,45.9,33.51,-12.39,2
"C01874","West",50,96.4,23,"Quarterly","Credit Card",1,1,"SMS",5.11,3.79,4.73,2.12,195,1,7.2,45.14,0.182,0.368,2,4,56.35,200.66,185,"Bronze",0.4995,0,24.11,0.575,0.01,19.08,31.87,12.79,2
"C01875","South",41,105,5,"Monthly","Credit Card",0,1,"Email",5.31,5.25,2.93,5.96,150,5,4.9,47.18,0.048,0.235,4,2,120.97,259.21,70,"Bronze",0.9879,1,30.07,0.55,0.01,18.53,35.95,17.42,1
"C01876","South",53,77.4,22,"Annual","PayPal",1,0,"Direct",3.99,2.86,1.83,4.73,317,3,6.5,36.46,0.312,0.087,9,8,94.22,750.35,6,"Silver",0.7216,1,19.16,0.55,0.01,5.66,22.91,17.25,4
"C01877","South",43,56.4,36,"Quarterly","PayPal",0,1,"Email",3.86,4.67,2.94,4.57,370,2,7.2,38.04,0.242,0.351,9,2,25,55.31,12,"Bronze",0.5853,0,19.6,0.55,0.01,31.58,23.43,-8.15,3
"C01878","South",50,28.3,10,"Quarterly","PayPal",1,1,"SMS",4.03,3.48,4.66,2.61,242,2,6.7,47.89,0.096,0.049,2,4,25.94,113.68,72,"Bronze",0.8277,1,28,0.55,0.01,15.12,33.48,18.36,2
"C01879","Midwest",43,58.8,33,"Monthly","Credit Card",1,1,"Search",3.16,4.45,6.22,2.98,396,1,7.8,42.4,0.152,0.097,7,3,26.43,89.81,128,"Bronze",0.5588,0,23.17,0.55,0.01,41.22,27.7,-13.52,3
"C01880","South",53,60.7,19,"Monthly","Credit Card",1,1,"Social",2.95,4.28,3.43,3.96,250,2,6.6,47.1,0.14,0.059,5,1,75.51,65.89,133,"Bronze",0.8569,1,26.68,0.55,0.01,33.44,31.9,-1.54,2
"C01881","South",44,81,16,"Monthly","Credit Card",1,1,"Email",5.03,3.92,6.4,5.29,255,1,7.5,42.03,0.052,0.18,5,3,93.99,299.75,78,"Bronze",0.5543,1,21.08,0.55,0.01,24.45,25.2,0.75,2
"C01882","West",37,68.3,13,"Annual","Credit Card",1,0,"Email",5.73,4.73,4.81,2.12,318,4,6.1,34.1,0.156,0.345,5,4,71.28,274.61,89,"Bronze",0.8319,1,16.75,0.55,0.01,18.42,20.03,1.61,1
"C01883","South",63,97.3,34,"Monthly","Credit Card",1,0,"Email",5.66,4.25,2.37,5.27,397,3,7,48.3,0.058,0.162,8,5,74.15,401.45,59,"Silver",0.6991,1,25.8,0.55,0.01,8.54,30.85,22.31,3
"C01884","South",48,60.8,14,"Monthly","Debit Card",1,1,"Direct",2.08,4.05,4.14,4,117,0,7.1,47.57,0.111,0.145,2,3,108.73,336.23,72,"Bronze",0.5793,1,26.88,0.55,0.01,8.14,32.14,24,2
"C01885","Northeast",44,76.4,39,"Monthly","Credit Card",1,1,"Email",4.43,3.81,4.85,4.15,184,3,6,46.93,0.037,0.133,6,6,92.88,556.54,3,"Silver",0.8192,1,24.26,0.55,0.01,5.03,29.01,23.98,1
"C01886","Midwest",24,111.2,36,"Monthly","Bank Transfer",1,1,"Direct",3.49,4.29,1.23,4.68,256,2,6.7,38.85,0.261,0.185,7,7,67.41,401.69,22,"Silver",0.6092,0,23.51,0.55,0.01,12.44,28.11,15.67,4
"C01887","Northeast",24,87.6,12,"Monthly","Credit Card",1,0,"Email",4.86,4.44,4.61,4.7,526,2,8,41.33,0.294,0.244,7,2,64.24,132.61,34,"Bronze",0.8249,1,22.52,0.55,0.01,28.69,26.93,-1.76,3
"C01888","Midwest",41,76.3,15,"Annual","PayPal",1,0,"Email",4.24,3.11,5.19,3.62,253,0,7.9,47.12,0.131,0.107,4,0,60.95,0,52,"Bronze",0.2802,0,29.33,0.762,0.01,16.8,90.12,73.32,2
"C01889","South",40,61.1,4,"Quarterly","Credit Card",0,1,"Social",5.35,3.82,4.34,5.09,237,1,7.4,41.76,0.182,0.397,11,3,73.72,210.05,26,"Bronze",0.7222,0,20.86,0.55,0.01,37.04,24.94,-12.1,3
"C01890","West",31,60.3,16,"Annual","Credit Card",1,1,"Email",4.68,3.04,3.83,1.85,316,1,7.7,42.52,0.271,0.261,6,3,74.54,256.41,18,"Bronze",0.3942,0,24.07,0.665,0.01,24.61,46.4,21.79,3
"C01891","Northeast",40,54.2,17,"Annual","PayPal",1,1,"Search",2.61,4.16,3.71,3.9,371,1,7.6,41.59,0.123,0.063,2,0,89.97,0,45,"Bronze",0.5131,0,23.79,0.564,0.01,37.86,30.08,-7.78,2
"C01892","Midwest",55,62.9,30,"Monthly","PayPal",1,0,"Direct",3.64,3.55,3.65,4.57,288,3,6.3,43.22,0.028,0.422,8,10,59.22,599.29,23,"Silver",0.8543,0,24.31,0.55,0.01,18.6,29.07,10.47,4
"C01893","West",46,99.2,37,"Monthly","Credit Card",1,1,"Email",4.71,5.05,2.61,4.02,385,0,8.5,47.2,0.195,0.435,7,2,50.42,111.99,8,"Silver",0.2716,1,25.86,0.769,0.01,29.47,82.52,53.05,3
"C01894","Northeast",25,71.8,25,"Monthly","Credit Card",1,1,"Search",4.8,4.94,3.14,2.39,134,1,6.9,40.62,0.201,0.193,2,2,88.66,162.8,195,"Bronze",0.6979,0,24.04,0.55,0.01,31.35,28.74,-2.61,2
"C01895","South",37,40.2,29,"Annual","Credit Card",1,1,"SMS",3.15,3.18,3.44,5.23,249,0,7.8,41.24,0.024,0.079,5,2,102.6,212.58,136,"Silver",0.2916,0,20.21,0.752,0.01,28.82,58.91,30.09,2
"C01896","South",29,127.5,15,"Monthly","Debit Card",1,0,"Email",3.01,4.2,4.02,3.03,335,2,7,51.42,0.246,0.29,9,3,139.38,463.42,1,"Silver",0.8059,1,28.85,0.55,0.01,9.1,34.49,25.39,4
"C01897","South",34,87,7,"Monthly","PayPal",1,0,"Email",4.76,4.9,3.29,4.33,230,2,6.8,51.69,0.152,0.354,3,2,98.05,173.96,44,"Bronze",0.9011,1,26.46,0.55,0.01,13.35,31.64,18.29,2
"C01898","Northeast",33,38.6,19,"Monthly","Credit Card",1,1,"Direct",3.16,4.01,2.94,4.57,139,2,6.2,52.73,0.072,0.425,1,2,56.63,104.29,67,"Bronze",0.7535,1,27.84,0.55,0.01,18.79,33.29,14.5,2
"C01899","Midwest",33,65.6,30,"Monthly","Credit Card",1,0,"Email",2.86,3.4,4.74,4.42,152,1,6.8,46.9,0.005,0.194,4,1,99.5,87.04,46,"Bronze",0.7738,0,26.33,0.55,0.01,19.93,31.48,11.55,2
"C01900","West",24,81.1,2,"Monthly","PayPal",1,1,"Direct",4.21,3,4.31,5.69,161,3,5.9,44.29,0.232,0.079,3,2,85.31,195.83,16,"Bronze",0.9546,1,26.26,0.55,0.01,9.25,31.4,22.15,1
"C01901","South",37,125.7,18,"Monthly","Credit Card",0,1,"Social",4.16,5.14,3.31,4.34,241,3,6.2,46.93,0.306,0.102,5,1,57.38,58.77,94,"Bronze",0.9475,1,23.06,0.55,0.01,48.4,27.57,-20.83,1
"C01902","Northeast",32,47,4,"Quarterly","Debit Card",1,1,"Email",3.73,5.19,4.46,4.87,296,2,6.9,49.96,0.212,0.181,7,1,78.41,78.16,57,"Bronze",0.7202,1,30.78,0.55,0.01,16.02,36.8,20.78,2
"C01903","South",18,105.3,10,"Annual","Credit Card",1,0,"Social",3.93,3.97,3.4,4.34,245,2,6.7,35.04,0.162,0.2,5,5,98.58,469.01,13,"Silver",0.5507,1,21.28,0.55,0.01,41.58,25.44,-16.14,4
"C01904","Northeast",61,117.2,18,"Monthly","Debit Card",1,0,"Search",4.72,5.04,3.97,5.07,291,1,7.6,52.66,0.189,0.153,5,4,135.55,533.98,56,"Silver",0.5598,0,29.05,0.55,0.01,40.17,34.73,-5.44,4
"C01905","South",50,60.4,37,"Monthly","Credit Card",1,1,"Search",3.91,1,4.97,5.93,260,1,7.3,48.42,0.235,0.164,6,3,87.82,285.26,0,"Silver",0.5065,0,24.5,0.569,0.01,44.75,31.61,-13.14,2
"C01906","Northeast",34,70.2,16,"Annual","Credit Card",1,1,"Social",4.78,5.66,3.24,4.55,397,1,8,42.57,0.409,0.218,5,4,60.95,274.28,57,"Bronze",0.3136,1,26.47,0.733,0.01,37.95,70.05,32.1,3
"C01907","West",38,49,24,"Monthly","Credit Card",1,0,"Direct",4.28,4.03,2.61,5.26,498,0,8.9,53.67,0.031,0.234,9,7,28.53,176.04,77,"Bronze",0.2475,0,30.44,0.79,0.01,12.48,109.31,96.83,3
"C01908","Midwest",25,72.3,19,"Annual","PayPal",1,0,"Email",4.88,4.36,3.74,6,272,2,7,34.86,0.1,0.276,4,1,54.16,50.9,20,"Bronze",0.5423,1,20.1,0.55,0.01,9.49,24.03,14.54,2
"C01909","Midwest",57,77,10,"Monthly","PayPal",1,1,"Direct",5.67,3.85,2.4,5.89,293,3,6.6,51.35,0.121,0.149,10,7,62.09,394.1,15,"Bronze",0.8215,1,26.89,0.55,0.01,13.66,32.15,18.49,4
"C01910","Northeast",59,96.5,21,"Quarterly","Debit Card",1,0,"Direct",5.62,5.74,3.59,3.98,311,1,7.7,45.93,0.103,0.193,8,2,134.36,263.52,79,"Bronze",0.5009,0,25.65,0.574,0.01,8.52,33.77,25.25,3
"C01911","Midwest",40,108.5,7,"Quarterly","Debit Card",1,1,"Search",6.12,3.03,3.59,5.54,278,1,7.7,35.29,0.146,0.204,6,4,89.61,361.72,31,"Bronze",0.5271,0,18.16,0.552,0.01,39.25,21.89,-17.36,3
"C01912","West",49,57.1,16,"Quarterly","Credit Card",1,0,"Search",5.62,5.82,1.19,4.67,332,0,8.4,44.69,0.117,0.237,7,6,78.82,504.31,17,"Silver",0.352,0,27.01,0.701,0.01,45.56,61.28,15.72,4
"C01913","West",40,25,33,"Annual","Credit Card",1,1,"Social",4.96,4.64,4.48,5.63,372,0,8.5,34.6,0.379,0.311,7,2,108.17,240.72,45,"Silver",0.0932,0,21.51,0.921,0.01,38.15,222.59,184.44,3
"C01914","Midwest",23,77.4,18,"Monthly","PayPal",1,1,"Search",4.22,4.88,3.7,5.03,213,1,7.2,45.74,0.188,0.197,9,2,103.64,209.9,63,"Bronze",0.6194,0,24.85,0.55,0.01,37.47,29.71,-7.76,3
"C01915","Midwest",33,86.2,19,"Monthly","Credit Card",1,1,"Social",4.27,3.84,5.2,4.7,373,0,8.4,39.99,0.072,0.259,10,3,80.32,240.15,34,"Bronze",0.3487,0,20.82,0.704,0.01,36.31,47.9,11.59,3
"C01916","South",39,85,13,"Monthly","Credit Card",0,0,"SMS",3.73,2.76,4.14,4.88,255,1,7.3,47.73,0.067,0.253,4,5,120.04,613.84,44,"Silver",0.7895,1,27.83,0.55,0.01,22.12,33.28,11.16,4
"C01917","West",33,68.9,5,"Annual","Credit Card",1,1,"Social",4.7,5.22,4.71,4.68,234,2,6.8,37.55,0.127,0.211,7,3,64.74,216.85,30,"Bronze",0.7682,0,21.96,0.55,0.01,29.83,26.26,-3.57,2
"C01918","South",36,81.5,14,"Monthly","Credit Card",1,0,"Email",5.47,4.54,5.21,4.72,465,0,8.9,57.09,0.226,0.042,6,2,94.65,197.74,116,"Bronze",0.3434,0,29.07,0.708,0.01,13.2,68.15,54.95,3
"C01919","Midwest",37,120.4,26,"Annual","Credit Card",1,1,"Social",3.9,5.7,3.76,4.23,292,3,6.4,41.98,0.137,0.249,5,1,58.43,63.47,23,"Bronze",0.7558,1,22.51,0.55,0.01,30.29,26.91,-3.38,2
"C01920","Midwest",37,88.7,21,"Monthly","PayPal",0,1,"Email",4.66,3.99,3.9,4.12,267,3,6.4,47.96,0.193,0.371,7,3,93.74,299.74,16,"Silver",0.9206,1,30.76,0.55,0.01,17.93,36.78,18.85,1
"C01921","South",39,67.5,7,"Monthly","PayPal",1,1,"Email",3.95,3.74,2.17,6.34,265,0,7.9,44.05,0.012,0.17,4,8,117.07,1055.55,78,"Gold",0.4732,0,24.21,0.598,0.01,16.17,35.14,18.97,4
"C01922","Northeast",26,64,4,"Quarterly","PayPal",0,0,"SMS",4.93,5.73,5.26,4.93,235,2,6.8,53.05,0.252,0.438,4,7,107.99,827.8,11,"Silver",0.7609,0,29.65,0.55,0.01,23.26,35.45,12.19,4
"C01923","South",30,73.2,10,"Monthly","Bank Transfer",1,1,"Direct",4.1,6.3,3.74,3.77,269,3,6.3,47.49,0.273,0.278,5,5,107.34,511.13,252,"Silver",0.927,1,27.21,0.55,0.01,6.72,32.53,25.81,1
"C01924","Midwest",24,123.8,14,"Monthly","PayPal",1,0,"SMS",3.89,4.21,2.79,4.09,163,3,5.8,57.64,0.327,0.119,4,1,174.74,193.32,54,"Bronze",0.9174,1,30.58,0.55,0.01,20.96,36.56,15.6,1
"C01925","West",49,72.9,15,"Monthly","Credit Card",1,0,"Search",3.95,3.37,4.71,5.56,309,1,7.5,54.54,0.336,0.327,4,3,79.9,237.36,85,"Bronze",0.7181,0,31.53,0.55,0.01,41.41,37.7,-3.71,2
"C01926","Northeast",18,77.4,15,"Monthly","Credit Card",1,0,"Email",5.25,5.09,1.5,3.59,78,1,6.8,49.24,0.249,0.139,2,6,57.14,378.55,52,"Silver",0.6589,1,27.84,0.55,0.01,19.96,33.29,13.33,2
"C01927","South",51,64.5,16,"Quarterly","PayPal",1,0,"Social",4.59,3.92,3.43,2.77,138,2,6.4,47.74,0.281,0.326,3,3,89.99,302.83,82,"Bronze",0.7481,1,28.51,0.55,0.01,43.82,34.09,-9.73,1
"C01928","South",53,108.8,21,"Quarterly","Credit Card",0,0,"Email",4.23,4.86,4.9,2.85,421,1,8,49.9,0.011,0.112,5,4,62.3,263.05,34,"Bronze",0.448,0,24.07,0.619,0.01,24.45,38.11,13.66,3
"C01929","South",35,132.9,13,"Monthly","Credit Card",1,0,"Email",4.99,3.91,3.42,2.5,108,0,7.4,54.45,0.084,0.035,4,2,59.34,126.47,44,"Bronze",0.5941,1,30.66,0.55,0.01,17.55,36.66,19.11,2
"C01930","Northeast",18,90.6,9,"Monthly","Credit Card",1,1,"Search",4.24,5.92,3.11,2.97,43,3,5.4,50.81,0.309,0.34,1,4,76.34,272.48,69,"Bronze",0.9489,1,28.37,0.55,0.01,32.43,33.92,1.49,1
"C01931","South",34,80.3,22,"Monthly","Credit Card",1,0,"Search",5.94,3.43,3.44,3.1,133,2,6.5,42.05,0.206,0.307,5,2,137.04,259.6,122,"Bronze",0.8312,1,20.29,0.55,0.01,38.92,24.26,-14.66,1
"C01932","South",37,79,27,"Monthly","Credit Card",1,1,"Email",3.63,4.73,1.69,5.92,437,0,8.6,45.41,0.315,0.424,8,2,109.07,221.92,4,"Silver",0.1289,0,24.44,0.89,0.01,23.53,181.26,157.73,3
"C01933","South",27,25,11,"Annual","Credit Card",1,0,"Social",4.49,3.66,4.69,4.35,115,2,6.3,39.38,0.112,0.037,4,1,84.15,71.62,2,"Bronze",0.833,0,22.45,0.55,0.01,34.67,26.84,-7.83,2
"C01934","South",32,98.9,46,"Annual","Credit Card",1,1,"Direct",3.15,3.89,3.76,4,250,1,7.2,39.66,0.19,0.091,1,4,41.44,183.03,62,"Silver",0.177,0,21.91,0.85,0.01,5,116.4,111.4,2
"C01935","South",55,81.8,36,"Monthly","PayPal",1,1,"Email",4.32,3.75,3.6,2.81,135,5,4.7,50.82,0.229,0.069,0,4,63.6,244.44,19,"Silver",0.9815,1,27.9,0.55,0.01,16.77,33.36,16.59,1
"C01936","West",45,90,8,"Monthly","Debit Card",1,1,"Email",2.85,5.01,3.6,4.24,205,2,6.4,45.09,0.105,0.268,2,3,127.2,407.17,66,"Bronze",0.8885,1,24.77,0.55,0.01,15.18,29.62,14.44,1
"C01937","Midwest",28,58.1,5,"Annual","PayPal",1,1,"Search",5.52,5.21,3.92,2.49,208,2,6.8,39.32,0.047,0.194,8,2,67.45,145.8,19,"Bronze",0.7431,1,20.7,0.55,0.01,49.56,24.75,-24.81,2
"C01938","West",20,67.2,15,"Monthly","Credit Card",0,1,"Email",5.54,4.81,4.62,3.99,189,2,6.7,46.75,0.122,0.274,5,2,142.91,289.94,57,"Bronze",0.8329,1,29.72,0.55,0.01,14.51,35.53,21.02,1
"C01939","South",34,66.5,19,"Monthly","Credit Card",1,1,"Direct",5.56,4.08,3.84,6.67,441,0,8.8,48.12,0.162,0.188,13,5,101.89,553.81,34,"Silver",0.2814,0,27.12,0.761,0.01,14.49,82.88,68.39,3
"C01940","Northeast",36,106.6,45,"Quarterly","Debit Card",1,0,"Search",4.73,4.35,2.4,5.13,222,3,6.2,57.29,0.321,0.426,6,1,89.11,93.99,7,"Silver",0.7879,0,32.13,0.55,0.01,46.13,38.42,-7.71,1
"C01941","Northeast",43,67.4,45,"Monthly","Credit Card",0,1,"Social",3.73,5.19,4.53,4.17,279,3,6.3,50.88,0.135,0.434,4,3,73.25,210.51,151,"Silver",0.8588,1,25.33,0.55,0.01,27.57,30.29,2.72,1
"C01942","Midwest",32,136.3,24,"Monthly","Debit Card",0,0,"Social",3.82,5.22,4.45,5.17,290,1,7.4,53.84,0.176,0.179,5,5,97.98,536.37,92,"Silver",0.6083,0,28.98,0.55,0.01,30.53,34.65,4.12,4
"C01943","West",44,90.1,13,"Annual","PayPal",0,0,"Social",6.38,1.24,4.13,3.83,178,0,7.9,38.89,0.255,0.03,1,6,45.23,282.46,64,"Bronze",0.3577,1,20.33,0.696,0.01,32.44,45.06,12.62,2
"C01944","South",59,42.3,31,"Quarterly","PayPal",1,0,"Email",6.28,3.9,5.08,3.52,333,0,8.5,36.63,0.091,0.094,5,4,101.96,366.27,62,"Silver",0.3253,1,20.08,0.723,0.01,18.83,50.58,31.75,3
"C01945","West",47,74.4,18,"Monthly","Bank Transfer",1,1,"Direct",4.83,3.95,3.93,6.27,232,4,5.7,48.51,0.284,0.128,3,5,102.21,552.88,0,"Silver",0.9513,1,26.04,0.55,0.01,8.43,31.13,22.7,1
"C01946","South",37,59.8,7,"Monthly","Credit Card",1,1,"Search",4.13,4.94,5.12,3.14,251,2,6.8,43.93,0.236,0.191,5,1,70.15,73.86,42,"Bronze",0.8665,1,22.93,0.55,0.01,33.75,27.42,-6.33,2
"C01947","Midwest",36,25,7,"Monthly","Credit Card",0,1,"Email",6.21,4.13,5.45,4.01,208,0,8,46.45,0.476,0.341,3,6,69.35,389.22,74,"Bronze",0.5973,1,25.09,0.55,0.01,11.96,30,18.04,4
